order_id,order_date,order_year,order_month,customer_id,customer_name,segment,product_id,product_name,category_name,sub_category_name,country,state,city,region_name,sales
CA-2015-163223,2015-03-21,2015,3,KH-16690,Kristen Hastings,Corporate,OFF-PA-10000675,Xerox 1919,Office Supplies,Paper,United States,Virginia,Springfield,South,122.97
CA-2015-163223,2015-03-21,2015,3,KH-16690,Kristen Hastings,Corporate,OFF-AR-10001573,American Pencil,Office Supplies,Art,United States,Virginia,Springfield,South,9.32
CA-2015-163223,2015-03-21,2015,3,KH-16690,Kristen Hastings,Corporate,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,Binders,United States,Virginia,Springfield,South,122.94
CA-2018-122945,2018-11-16,2018,11,MB-18085,Mick Brown,Consumer,FUR-FU-10001196,DAX Cubicle Frames - 8x10,Furniture,Furnishings,United States,California,Roseville,West,17.31
CA-2016-139738,2016-09-25,2016,9,DK-12895,Dana Kaydos,Consumer,OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,Art,United States,Illinois,Rockford,Central,128.744
CA-2017-158778,2017-09-05,2017,9,DB-13210,Dean Braden,Consumer,FUR-FU-10000260,"6"" Cubicle Wall Clock, Black",Furniture,Furnishings,United States,Pennsylvania,Philadelphia,East,58.248
CA-2017-158778,2017-09-05,2017,9,DB-13210,Dean Braden,Consumer,FUR-CH-10001146,"Global Task Chair, Black",Furniture,Chairs,United States,Pennsylvania,Philadelphia,East,71.246
CA-2017-158778,2017-09-05,2017,9,DB-13210,Dean Braden,Consumer,OFF-AR-10000896,Newell 329,Office Supplies,Art,United States,Pennsylvania,Philadelphia,East,7.872
CA-2017-158778,2017-09-05,2017,9,DB-13210,Dean Braden,Consumer,FUR-CH-10000309,Global Comet Stacking Arm Chair,Furniture,Chairs,United States,Pennsylvania,Philadelphia,East,887.271
CA-2018-119655,2018-04-20,2018,4,CV-12295,Christina VanderZanden,Consumer,OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,Office Supplies,Binders,United States,Michigan,Detroit,Central,146.86
CA-2018-119655,2018-04-20,2018,4,CV-12295,Christina VanderZanden,Consumer,OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,Office Supplies,Binders,United States,Michigan,Detroit,Central,36.56
CA-2016-164567,2016-06-15,2016,6,GK-14620,Grace Kelly,Corporate,TEC-PH-10002103,Jabra SPEAK 410,Technology,Phones,United States,California,Los Angeles,West,225.576
CA-2015-131947,2015-09-17,2015,9,JA-15970,Joseph Airdo,Consumer,OFF-AR-10001473,Newell 313,Office Supplies,Art,United States,Oregon,Springfield,West,5.248
CA-2015-131947,2015-09-17,2015,9,JA-15970,Joseph Airdo,Consumer,OFF-AR-10000411,Boston 16701 Slimline Battery Pencil Sharpener,Office Supplies,Art,United States,Oregon,Springfield,West,38.256
CA-2015-131947,2015-09-17,2015,9,JA-15970,Joseph Airdo,Consumer,OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,Office Supplies,Paper,United States,Oregon,Springfield,West,40.24
CA-2015-131947,2015-09-17,2015,9,JA-15970,Joseph Airdo,Consumer,TEC-MA-10004086,Plantronics Single Ear Headset,Technology,Machines,United States,Oregon,Springfield,West,29.925
CA-2015-131947,2015-09-17,2015,9,JA-15970,Joseph Airdo,Consumer,OFF-PA-10003039,Xerox 1960,Office Supplies,Paper,United States,Oregon,Springfield,West,148.704
CA-2015-131947,2015-09-17,2015,9,JA-15970,Joseph Airdo,Consumer,TEC-AC-10004633,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",Technology,Accessories,United States,Oregon,Springfield,West,55.92
CA-2017-152520,2017-07-08,2017,7,TH-21115,Thea Hudgings,Corporate,OFF-PA-10000289,Xerox 213,Office Supplies,Paper,United States,Rhode Island,Providence,East,12.96
CA-2017-101791,2017-05-27,2017,5,BS-11665,Brian Stugart,Consumer,FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,Furniture,Furnishings,United States,Illinois,Chicago,Central,25.176
CA-2017-101791,2017-05-27,2017,5,BS-11665,Brian Stugart,Consumer,FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,Furniture,Furnishings,United States,Illinois,Chicago,Central,5.584
CA-2017-101791,2017-05-27,2017,5,BS-11665,Brian Stugart,Consumer,OFF-ST-10001496,Standard Rollaway File with Lock,Office Supplies,Storage,United States,Illinois,Chicago,Central,1297.368
CA-2018-121195,2018-12-24,2018,12,NS-18505,Neola Schneider,Consumer,OFF-ST-10000585,Economy Rollaway Files,Office Supplies,Storage,United States,Texas,Dallas,Central,264.32
CA-2018-163209,2018-05-03,2018,5,MK-18160,Mike Kennedy,Consumer,OFF-PA-10001166,Xerox 1932,Office Supplies,Paper,United States,California,San Francisco,West,25.92
CA-2018-163209,2018-05-03,2018,5,MK-18160,Mike Kennedy,Consumer,OFF-AR-10003651,Newell 350,Office Supplies,Art,United States,California,San Francisco,West,22.96
CA-2015-133354,2015-02-22,2015,2,SA-20830,Sue Ann Reed,Consumer,OFF-PA-10001800,Xerox 220,Office Supplies,Paper,United States,California,Moreno Valley,West,19.44
US-2016-130491,2016-02-08,2016,2,BH-11710,Brosina Hoffman,Consumer,OFF-PA-10000791,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Office Supplies,Paper,United States,Kansas,Garden City,Central,9.54
US-2016-130491,2016-02-08,2016,2,BH-11710,Brosina Hoffman,Consumer,OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",Office Supplies,Fasteners,United States,Kansas,Garden City,Central,5.81
US-2016-130491,2016-02-08,2016,2,BH-11710,Brosina Hoffman,Consumer,OFF-AR-10001149,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Office Supplies,Art,United States,Kansas,Garden City,Central,5.76
CA-2016-113740,2016-08-24,2016,8,SC-20380,Shahid Collister,Consumer,FUR-FU-10000010,"DAX Value U-Channel Document Frames, Easel Back",Furniture,Furnishings,United States,New York,New York City,East,14.91
CA-2015-148425,2015-11-30,2015,11,RF-19345,Randy Ferguson,Corporate,OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies,Binders,United States,Florida,Orlando,South,6.642
CA-2017-144309,2017-12-10,2017,12,CM-12235,Chris McAfee,Consumer,OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,Paper,United States,New York,Watertown,East,18.54
CA-2017-144309,2017-12-10,2017,12,CM-12235,Chris McAfee,Consumer,OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,Office Supplies,Binders,United States,New York,Watertown,East,679.96
CA-2018-151225,2018-10-27,2018,10,JM-15655,Jim Mitchum,Corporate,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,Furniture,Tables,United States,California,Los Angeles,West,189.576
CA-2018-151225,2018-10-27,2018,10,JM-15655,Jim Mitchum,Corporate,TEC-PH-10004100,Griffin GC17055 Auxiliary Audio Cable,Technology,Phones,United States,California,Los Angeles,West,71.96
US-2015-144078,2015-11-25,2015,11,RB-19435,Richard Bierner,Consumer,TEC-PH-10001580,Logitech Mobile Speakerphone P710e - speaker phone,Technology,Phones,United States,California,Los Angeles,West,539.92
US-2015-144078,2015-11-25,2015,11,RB-19435,Richard Bierner,Consumer,FUR-CH-10002335,Hon GuestStacker Chair,Furniture,Chairs,United States,California,Los Angeles,West,725.344
US-2015-144078,2015-11-25,2015,11,RB-19435,Richard Bierner,Consumer,OFF-AR-10004707,Staples in misc. colors,Office Supplies,Art,United States,California,Los Angeles,West,7.44
CA-2015-124464,2015-07-14,2015,7,SS-20515,Shirley Schmidt,Home Office,OFF-AP-10000576,"Belkin 325VA UPS Surge Protector, 6'",Office Supplies,Appliances,United States,Delaware,Newark,East,39.48
CA-2016-136805,2016-05-23,2016,5,NM-18445,Nathan Mautz,Home Office,OFF-AP-10001394,Harmony Air Purifier,Office Supplies,Appliances,United States,Michigan,Detroit,Central,850.5
CA-2016-136805,2016-05-23,2016,5,NM-18445,Nathan Mautz,Home Office,FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings,United States,Michigan,Detroit,Central,75.33
US-2016-159499,2016-11-21,2016,11,EM-14095,Eudokia Martin,Corporate,OFF-AP-10002867,Fellowes Command Center 5-outlet power strip,Office Supplies,Appliances,United States,Arizona,Phoenix,West,325.632
US-2016-159499,2016-11-21,2016,11,EM-14095,Eudokia Martin,Corporate,TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,Technology,Accessories,United States,Arizona,Phoenix,West,23.344
US-2016-159499,2016-11-21,2016,11,EM-14095,Eudokia Martin,Corporate,OFF-LA-10003121,Avery 506,Office Supplies,Labels,United States,Arizona,Phoenix,West,16.52
CA-2015-162089,2015-03-30,2015,3,MP-17470,Mark Packer,Home Office,OFF-EN-10002230,Airmail Envelopes,Office Supplies,Envelopes,United States,Texas,Brownsville,Central,335.72
CA-2015-162089,2015-03-30,2015,3,MP-17470,Mark Packer,Home Office,TEC-PH-10001819,Innergie mMini Combo Duo USB Travel Charging Kit,Technology,Phones,United States,Texas,Brownsville,Central,251.944
CA-2015-162089,2015-03-30,2015,3,MP-17470,Mark Packer,Home Office,FUR-CH-10002304,"Global Stack Chair without Arms, Black",Furniture,Chairs,United States,Texas,Brownsville,Central,127.302
US-2018-158526,2018-12-29,2018,12,KH-16360,Katherine Hughes,Consumer,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,United States,Kentucky,Louisville,South,1207.84
US-2018-158526,2018-12-29,2018,12,KH-16360,Katherine Hughes,Consumer,OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,Office Supplies,Binders,United States,Kentucky,Louisville,South,12.53
US-2018-158526,2018-12-29,2018,12,KH-16360,Katherine Hughes,Consumer,OFF-AR-10003696,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Office Supplies,Art,United States,Kentucky,Louisville,South,34.58
US-2018-158526,2018-12-29,2018,12,KH-16360,Katherine Hughes,Consumer,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",Furniture,Chairs,United States,Kentucky,Louisville,South,300.98
US-2018-158526,2018-12-29,2018,12,KH-16360,Katherine Hughes,Consumer,FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,Chairs,United States,Kentucky,Louisville,South,258.75
CA-2018-104885,2018-03-02,2018,3,DB-13555,Dorothy Badders,Corporate,OFF-AR-10001615,Newell 34,Office Supplies,Art,United States,Delaware,Newark,East,59.52
CA-2018-104885,2018-03-02,2018,3,DB-13555,Dorothy Badders,Corporate,OFF-EN-10003286,Staple envelope,Office Supplies,Envelopes,United States,Delaware,Newark,East,57.96
CA-2018-104885,2018-03-02,2018,3,DB-13555,Dorothy Badders,Corporate,FUR-BO-10003660,"Bush Cubix Collection Bookcases, Fully Assembled",Furniture,Bookcases,United States,Delaware,Newark,East,441.96
CA-2018-104885,2018-03-02,2018,3,DB-13555,Dorothy Badders,Corporate,OFF-PA-10002764,Easy-staple paper,Office Supplies,Paper,United States,Delaware,Newark,East,68.04
US-2017-157490,2017-10-06,2017,10,LB-16795,Laurel Beltran,Home Office,TEC-MA-10001695,Zebra GK420t Direct Thermal/Thermal Transfer Printer,Technology,Machines,United States,Colorado,Pueblo,West,703.71
US-2017-157490,2017-10-06,2017,10,LB-16795,Laurel Beltran,Home Office,OFF-BI-10002824,Recycled Easel Ring Binders,Office Supplies,Binders,United States,Colorado,Pueblo,West,17.904
US-2017-157490,2017-10-06,2017,10,LB-16795,Laurel Beltran,Home Office,OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,Binders,United States,Colorado,Pueblo,West,11.976
US-2017-157490,2017-10-06,2017,10,LB-16795,Laurel Beltran,Home Office,TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Technology,Accessories,United States,Colorado,Pueblo,West,67.96
CA-2016-161452,2016-04-05,2016,4,CA-11965,Carol Adams,Corporate,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,United States,California,Los Angeles,West,892.224
US-2015-115196,2015-09-09,2015,9,DL-12925,Daniel Lacy,Consumer,TEC-MA-10002073,"3D Systems Cube Printer, 2nd Generation, White",Technology,Machines,United States,North Carolina,Greenville,South,1299.99
CA-2017-138968,2017-03-15,2017,3,FC-14335,Fred Chung,Corporate,OFF-BI-10003529,Avery Round Ring Poly Binders,Office Supplies,Binders,United States,California,San Francisco,West,4.544
CA-2017-138968,2017-03-15,2017,3,FC-14335,Fred Chung,Corporate,FUR-CH-10000309,Global Comet Stacking Arm Chair,Furniture,Chairs,United States,California,San Francisco,West,1352.032
CA-2016-101889,2016-12-27,2016,12,DB-13120,David Bremer,Corporate,FUR-TA-10004154,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Tables,United States,Ohio,Marion,East,1548.99
CA-2016-101889,2016-12-27,2016,12,DB-13120,David Bremer,Corporate,OFF-EN-10003286,Staple envelope,Office Supplies,Envelopes,United States,Ohio,Marion,East,19.872
CA-2018-110821,2018-08-07,2018,8,CK-12205,Chloris Kastensmidt,Consumer,TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,Technology,Accessories,United States,Texas,Dallas,Central,119.448
CA-2018-110821,2018-08-07,2018,8,CK-12205,Chloris Kastensmidt,Consumer,OFF-ST-10002790,Safco Industrial Shelving,Office Supplies,Storage,United States,Texas,Dallas,Central,118.16
CA-2016-121552,2016-03-22,2016,3,FW-14395,Fred Wasserman,Corporate,OFF-AR-10003217,Newell 316,Office Supplies,Art,United States,Alabama,Huntsville,South,19.56
CA-2016-107685,2016-11-30,2016,11,JM-15865,John Murray,Consumer,FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furniture,Furnishings,United States,Nevada,Las Vegas,West,80.96
CA-2016-107685,2016-11-30,2016,11,JM-15865,John Murray,Consumer,OFF-PA-10003848,Xerox 1997,Office Supplies,Paper,United States,Nevada,Las Vegas,West,25.92
US-2015-120740,2015-04-15,2015,4,PS-18970,Paul Stevenson,Home Office,OFF-AP-10000240,Belkin F9G930V10-GRY 9 Outlet Surge,Office Supplies,Appliances,United States,California,Los Angeles,West,106.96
US-2015-120740,2015-04-15,2015,4,PS-18970,Paul Stevenson,Home Office,FUR-FU-10004091,"Eldon 200 Class Desk Accessories, Black",Furniture,Furnishings,United States,California,Los Angeles,West,187.76
CA-2018-155740,2018-07-30,2018,7,TC-21475,Tony Chapman,Home Office,OFF-BI-10001071,GBC ProClick Punch Binding System,Office Supplies,Binders,United States,Ohio,Lakewood,East,76.776
CA-2018-146493,2018-06-01,2018,6,CV-12805,Cynthia Voltz,Corporate,OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Binders,United States,Nebraska,Fremont,Central,53.9
CA-2015-105417,2015-01-07,2015,1,VS-21820,Vivek Sundaresam,Consumer,FUR-FU-10004864,Eldon 500 Class Desk Accessories,Furniture,Furnishings,United States,Texas,Huntsville,Central,76.728
CA-2015-105417,2015-01-07,2015,1,VS-21820,Vivek Sundaresam,Consumer,OFF-BI-10003708,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Office Supplies,Binders,United States,Texas,Huntsville,Central,10.43
US-2018-141509,2018-09-29,2018,9,SC-20575,Sonia Cooley,Consumer,OFF-AR-10002067,Newell 334,Office Supplies,Art,United States,California,Los Angeles,West,99.2
CA-2018-139493,2018-09-13,2018,9,SG-20605,Speros Goranitis,Consumer,OFF-AR-10003158,Fluorescent Highlighters by Dixon,Office Supplies,Art,United States,North Carolina,Asheville,South,15.92
CA-2015-151967,2015-10-22,2015,10,NB-18580,Nicole Brennan,Corporate,FUR-FU-10000193,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings,United States,Louisiana,Bossier City,South,129.92
US-2017-140158,2017-10-04,2017,10,DR-12940,Daniel Raglin,Home Office,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,United States,Rhode Island,Providence,East,30.4
US-2017-140158,2017-10-04,2017,10,DR-12940,Daniel Raglin,Home Office,TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,Technology,Copiers,United States,Rhode Island,Providence,East,5399.91
US-2017-140158,2017-10-04,2017,10,DR-12940,Daniel Raglin,Home Office,OFF-ST-10000136,Letter Size File,Office Supplies,Storage,United States,Rhode Island,Providence,East,119.1
CA-2016-130974,2016-11-27,2016,11,MA-17560,Matt Abelman,Home Office,OFF-PA-10000743,Xerox 1977,Office Supplies,Paper,United States,Massachusetts,Everett,East,40.08
CA-2016-130974,2016-11-27,2016,11,MA-17560,Matt Abelman,Home Office,OFF-PA-10001019,Xerox 1884,Office Supplies,Paper,United States,Massachusetts,Everett,East,59.94
CA-2016-130974,2016-11-27,2016,11,MA-17560,Matt Abelman,Home Office,TEC-AC-10003095,Logitech G35 7.1-Channel Surround Sound Headset,Technology,Accessories,United States,Massachusetts,Everett,East,259.98
CA-2016-130974,2016-11-27,2016,11,MA-17560,Matt Abelman,Home Office,FUR-BO-10002916,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Furniture,Bookcases,United States,Massachusetts,Everett,East,170.98
CA-2016-130974,2016-11-27,2016,11,MA-17560,Matt Abelman,Home Office,FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furniture,Furnishings,United States,Massachusetts,Everett,East,38.97
CA-2016-130974,2016-11-27,2016,11,MA-17560,Matt Abelman,Home Office,OFF-PA-10003823,Xerox 197,Office Supplies,Paper,United States,Massachusetts,Everett,East,154.9
CA-2016-130974,2016-11-27,2016,11,MA-17560,Matt Abelman,Home Office,FUR-TA-10004619,Hon Non-Folding Utility Tables,Furniture,Tables,United States,Massachusetts,Everett,East,446.068
CA-2018-133487,2018-05-06,2018,5,TS-21655,Trudy Schmidt,Consumer,OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,Office Supplies,Appliances,United States,California,Rancho Cucamonga,West,152.94
CA-2015-142951,2015-10-08,2015,10,JG-15115,Jack Garza,Consumer,TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",Technology,Accessories,United States,North Carolina,Charlotte,South,23.472
CA-2015-133592,2015-12-31,2015,12,KM-16375,Katherine Murray,Home Office,OFF-PA-10003228,Xerox 1917,Office Supplies,Paper,United States,Rhode Island,Providence,East,195.64
CA-2015-133592,2015-12-31,2015,12,KM-16375,Katherine Murray,Home Office,OFF-PA-10002586,Xerox 1970,Office Supplies,Paper,United States,Rhode Island,Providence,East,14.94
CA-2015-133592,2015-12-31,2015,12,KM-16375,Katherine Murray,Home Office,TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,Technology,Accessories,United States,Rhode Island,Providence,East,1687.8
CA-2015-133592,2015-12-31,2015,12,KM-16375,Katherine Murray,Home Office,FUR-BO-10000362,Sauder Inglewood Library Bookcases,Furniture,Bookcases,United States,Rhode Island,Providence,East,341.96
CA-2015-133592,2015-12-31,2015,12,KM-16375,Katherine Murray,Home Office,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",Furniture,Chairs,United States,Rhode Island,Providence,East,605.88
CA-2016-120782,2016-04-28,2016,4,SD-20485,Shirley Daniels,Home Office,OFF-AP-10003779,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Office Supplies,Appliances,United States,Michigan,Midland,Central,186.732
CA-2016-120782,2016-04-28,2016,4,SD-20485,Shirley Daniels,Home Office,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Office Supplies,Binders,United States,Michigan,Midland,Central,3812.97
CA-2016-116876,2016-02-14,2016,2,TT-21070,Ted Trevino,Consumer,OFF-BI-10002897,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Office Supplies,Binders,United States,New York,Rochester,East,26.424
CA-2016-116876,2016-02-14,2016,2,TT-21070,Ted Trevino,Consumer,TEC-PH-10002584,Samsung Galaxy S4,Technology,Phones,United States,New York,Rochester,East,625.99
CA-2017-169838,2017-11-25,2017,11,BB-11545,Brenda Bowman,Corporate,FUR-TA-10001095,Chromcraft Round Conference Tables,Furniture,Tables,United States,Michigan,Jackson,Central,1568.61
CA-2017-169838,2017-11-25,2017,11,BB-11545,Brenda Bowman,Corporate,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,Office Supplies,Binders,United States,Michigan,Jackson,Central,17.3
CA-2017-169838,2017-11-25,2017,11,BB-11545,Brenda Bowman,Corporate,TEC-AC-10004518,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Technology,Accessories,United States,Michigan,Jackson,Central,160.0
US-2018-128951,2018-07-15,2018,7,RS-19420,Ricardo Sperren,Corporate,OFF-AP-10002191,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies,Appliances,United States,Virginia,Suffolk,South,179.94
US-2018-128951,2018-07-15,2018,7,RS-19420,Ricardo Sperren,Corporate,FUR-TA-10004575,Hon 5100 Series Wood Tables,Furniture,Tables,United States,Virginia,Suffolk,South,872.94
US-2018-128951,2018-07-15,2018,7,RS-19420,Ricardo Sperren,Corporate,OFF-PA-10003177,Xerox 1999,Office Supplies,Paper,United States,Virginia,Suffolk,South,12.96
CA-2015-102330,2015-12-29,2015,12,AI-10855,Arianne Irving,Consumer,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,Office Supplies,Labels,United States,California,Brentwood,West,88.8
CA-2015-102330,2015-12-29,2015,12,AI-10855,Arianne Irving,Consumer,TEC-PH-10001051,HTC One,Technology,Phones,United States,California,Brentwood,West,319.968
CA-2017-118899,2017-03-22,2017,3,MC-17275,Marc Crier,Consumer,FUR-CH-10004754,"Global Stack Chair with Arms, Black",Furniture,Chairs,United States,Washington,Seattle,West,167.888
CA-2018-107958,2018-07-02,2018,7,AH-10120,Adrian Hane,Home Office,OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Office Supplies,Paper,United States,Texas,Houston,Central,163.96
CA-2018-107958,2018-07-02,2018,7,AH-10120,Adrian Hane,Home Office,OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,Office Supplies,Binders,United States,Texas,Houston,Central,5.232
CA-2018-151799,2018-12-14,2018,12,BF-11170,Ben Ferrer,Home Office,TEC-CO-10002313,Canon PC1080F Personal Copier,Technology,Copiers,United States,Massachusetts,Lawrence,East,1199.98
CA-2018-151799,2018-12-14,2018,12,BF-11170,Ben Ferrer,Home Office,OFF-ST-10002790,Safco Industrial Shelving,Office Supplies,Storage,United States,Massachusetts,Lawrence,East,73.85
CA-2018-151799,2018-12-14,2018,12,BF-11170,Ben Ferrer,Home Office,OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,Office Supplies,Supplies,United States,Massachusetts,Lawrence,East,25.71
CA-2018-151799,2018-12-14,2018,12,BF-11170,Ben Ferrer,Home Office,OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",Office Supplies,Fasteners,United States,Massachusetts,Lawrence,East,17.28
CA-2018-151799,2018-12-14,2018,12,BF-11170,Ben Ferrer,Home Office,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,Furniture,Tables,United States,Massachusetts,Lawrence,East,526.582
CA-2017-114601,2017-08-26,2017,8,AA-10480,Andrew Allen,Consumer,OFF-PA-10000605,Xerox 1950,Office Supplies,Paper,United States,Michigan,Detroit,Central,11.56
CA-2017-114601,2017-08-26,2017,8,AA-10480,Andrew Allen,Consumer,TEC-PH-10002170,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Technology,Phones,United States,Michigan,Detroit,Central,209.97
CA-2017-114601,2017-08-26,2017,8,AA-10480,Andrew Allen,Consumer,FUR-TA-10004147,Hon 4060 Series Tables,Furniture,Tables,United States,Michigan,Detroit,Central,447.84
CA-2017-114601,2017-08-26,2017,8,AA-10480,Andrew Allen,Consumer,TEC-AC-10003911,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Technology,Accessories,United States,Michigan,Detroit,Central,479.97
CA-2017-114601,2017-08-26,2017,8,AA-10480,Andrew Allen,Consumer,OFF-AR-10002578,Newell 335,Office Supplies,Art,United States,Michigan,Detroit,Central,8.64
CA-2018-100237,2018-10-15,2018,10,SV-20815,Stuart Van,Corporate,OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,Art,United States,Utah,Orem,West,11.68
CA-2015-139542,2015-10-25,2015,10,EH-14185,Evan Henry,Consumer,TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Technology,Accessories,United States,Pennsylvania,Philadelphia,East,40.776
CA-2015-139542,2015-10-25,2015,10,EH-14185,Evan Henry,Consumer,OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders,United States,Pennsylvania,Philadelphia,East,13.698
US-2016-142811,2016-04-02,2016,4,JL-15850,John Lucas,Consumer,TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,Technology,Phones,United States,Arizona,Mesa,West,87.8
CA-2018-139353,2018-10-28,2018,10,JM-15250,Janet Martin,Consumer,FUR-FU-10001876,"Computer Room Manger, 14""",Furniture,Furnishings,United States,North Carolina,Fayetteville,South,77.952
CA-2018-139353,2018-10-28,2018,10,JM-15250,Janet Martin,Consumer,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,Storage,United States,North Carolina,Fayetteville,South,147.184
CA-2018-139353,2018-10-28,2018,10,JM-15250,Janet Martin,Consumer,OFF-PA-10000300,Xerox 1936,Office Supplies,Paper,United States,North Carolina,Fayetteville,South,47.952
CA-2015-150203,2015-12-05,2015,12,JB-15925,Joni Blumstein,Consumer,OFF-AP-10001469,Fellowes 8 Outlet Superior Workstation Surge Protector,Office Supplies,Appliances,United States,California,Los Angeles,West,250.26
US-2018-101518,2018-11-03,2018,11,PB-19105,Peter Bühler,Consumer,TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Technology,Accessories,United States,Pennsylvania,Philadelphia,East,40.776
CA-2016-149636,2016-01-06,2016,1,SP-20620,Stefania Perrino,Corporate,OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Office Supplies,Paper,United States,Colorado,Colorado Springs,West,29.6
CA-2016-149636,2016-01-06,2016,1,SP-20620,Stefania Perrino,Corporate,OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,Office Supplies,Binders,United States,Colorado,Colorado Springs,West,1.938
US-2018-146213,2018-09-09,2018,9,MC-17605,Matt Connell,Corporate,TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,Technology,Accessories,United States,California,Los Angeles,West,159.96
CA-2016-108588,2016-01-05,2016,1,BG-11695,Brooke Gillingham,Corporate,OFF-AR-10001615,Newell 34,Office Supplies,Art,United States,New York,New York City,East,59.52
CA-2016-108588,2016-01-05,2016,1,BG-11695,Brooke Gillingham,Corporate,OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,United States,New York,New York City,East,17.48
CA-2016-108588,2016-01-05,2016,1,BG-11695,Brooke Gillingham,Corporate,OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies,Binders,United States,New York,New York City,East,13.168
